frame.number,frame.time,frame.time_delta,frame.len,mac-lte.rnti,mac-lte.direction
9613,Jun 17 2019 12:44:44.196255000 MST,0.002876000,2784,70,1
9614,Jun 17 2019 12:44:44.205301000 MST,0.009046000,2784,70,1
9615,Jun 17 2019 12:44:44.206187000 MST,0.000886000,1398,70,1
9616,Jun 17 2019 12:44:44.214238000 MST,0.008051000,3978,70,1
9617,Jun 17 2019 12:44:44.215252000 MST,0.001014000,2784,70,1
9618,Jun 17 2019 12:44:44.223299000 MST,0.008047000,3978,70,1
9619,Jun 17 2019 12:44:44.223300000 MST,0.000001000,548,70,0
9620,Jun 17 2019 12:44:44.224289000 MST,0.000989000,2784,70,1
9621,Jun 17 2019 12:44:44.232324000 MST,0.008035000,3978,70,1
9622,Jun 17 2019 12:44:44.233161000 MST,0.000837000,3978,70,1
9623,Jun 17 2019 12:44:44.234227000 MST,0.001066000,3978,70,1
9624,Jun 17 2019 12:44:44.235297000 MST,0.001070000,1206,70,1
9625,Jun 17 2019 12:44:44.243347000 MST,0.008050000,548,70,0
9626,Jun 17 2019 12:44:44.252381000 MST,0.009034000,268,70,0
9627,Jun 17 2019 12:44:44.261271000 MST,0.008890000,548,70,0
9628,Jun 17 2019 12:44:44.270345000 MST,0.009074000,790,70,0
9629,Jun 17 2019 12:44:45.103365000 MST,0.833020000,548,70,0
9630,Jun 17 2019 12:44:45.112333000 MST,0.008968000,1707,70,0
9631,Jun 17 2019 12:44:45.113288000 MST,0.000955000,500,70,0
9632,Jun 17 2019 12:44:45.121368000 MST,0.008080000,1707,70,0
9633,Jun 17 2019 12:44:45.150307000 MST,0.028939000,2307,70,1
9634,Jun 17 2019 12:44:45.151170000 MST,0.000863000,1158,70,1
9635,Jun 17 2019 12:44:45.152258000 MST,0.001088000,108,70,1
9636,Jun 17 2019 12:44:45.183370000 MST,0.031112000,548,70,0
9637,Jun 17 2019 12:44:45.192344000 MST,0.008974000,1707,70,0
9638,Jun 17 2019 12:44:45.193335000 MST,0.000991000,886,70,0
9639,Jun 17 2019 12:44:45.201383000 MST,0.008048000,1707,70,0
9640,Jun 17 2019 12:44:45.202421000 MST,0.001038000,1398,70,0
9641,Jun 17 2019 12:44:45.205295000 MST,0.002874000,88,70,1
9642,Jun 17 2019 12:44:45.210430000 MST,0.005135000,1707,70,0
9643,Jun 17 2019 12:44:45.214182000 MST,0.003752000,88,70,1
9644,Jun 17 2019 12:44:45.215250000 MST,0.001068000,364,70,1
9645,Jun 17 2019 12:44:45.233152000 MST,0.017902000,78,70,1
9646,Jun 17 2019 12:44:45.234213000 MST,0.001061000,78,70,1
9647,Jun 17 2019 12:44:45.241328000 MST,0.007115000,78,70,1
9648,Jun 17 2019 12:44:45.243342000 MST,0.002014000,548,70,0
9649,Jun 17 2019 12:44:45.252428000 MST,0.009086000,886,70,0
9650,Jun 17 2019 12:44:45.265267000 MST,0.012839000,340,70,1
9651,Jun 17 2019 12:44:45.266156000 MST,0.000889000,232,70,1
9652,Jun 17 2019 12:44:45.303321000 MST,0.037165000,548,70,0
9653,Jun 17 2019 12:44:45.312392000 MST,0.009071000,886,70,0
9654,Jun 17 2019 12:44:45.315314000 MST,0.002922000,128,70,1
9655,Jun 17 2019 12:44:45.325237000 MST,0.009923000,886,70,1
9656,Jun 17 2019 12:44:45.383340000 MST,0.058103000,548,70,0
9657,Jun 17 2019 12:44:49.183361000 MST,3.800021000,548,70,0
9658,Jun 17 2019 12:44:49.263380000 MST,0.080019000,548,70,0
9659,Jun 17 2019 12:44:50.059248000 MST,0.795868000,72,70,1
9660,Jun 17 2019 12:44:50.077163000 MST,0.017915000,72,70,1
9661,Jun 17 2019 12:44:50.103335000 MST,0.026172000,548,70,0
9662,Jun 17 2019 12:44:50.115147000 MST,0.011812000,72,70,1
9663,Jun 17 2019 12:44:50.143244000 MST,0.028097000,548,70,0
9664,Jun 17 2019 12:44:51.103329000 MST,0.960085000,548,70,0
9665,Jun 17 2019 12:44:51.115159000 MST,0.011830000,72,70,1
9666,Jun 17 2019 12:44:54.023293000 MST,2.908134000,548,70,0
9667,Jun 17 2019 12:44:54.032442000 MST,0.009149000,1707,70,0
9668,Jun 17 2019 12:44:54.033307000 MST,0.000865000,1707,70,0
9669,Jun 17 2019 12:44:54.034246000 MST,0.000939000,47,70,0
9670,Jun 17 2019 12:44:54.041292000 MST,0.007046000,1707,70,0
9671,Jun 17 2019 12:44:54.047181000 MST,0.005889000,3978,70,1
9672,Jun 17 2019 12:44:54.048230000 MST,0.001049000,3978,70,1
9673,Jun 17 2019 12:44:54.049106000 MST,0.000876000,3978,70,1
9674,Jun 17 2019 12:44:54.050196000 MST,0.001090000,3978,70,1
9675,Jun 17 2019 12:44:54.051258000 MST,0.001062000,3978,70,1
9676,Jun 17 2019 12:44:54.052119000 MST,0.000861000,3978,70,1
9677,Jun 17 2019 12:44:54.053193000 MST,0.001074000,3978,70,1
9678,Jun 17 2019 12:44:54.054271000 MST,0.001078000,3978,70,1
9679,Jun 17 2019 12:44:54.055197000 MST,0.000926000,3557,70,1
9680,Jun 17 2019 12:44:54.056242000 MST,0.001045000,3978,70,1
9681,Jun 17 2019 12:44:54.057307000 MST,0.001065000,3978,70,1
9682,Jun 17 2019 12:44:54.058193000 MST,0.000886000,3978,70,1
9683,Jun 17 2019 12:44:54.059285000 MST,0.001092000,3557,70,1
9684,Jun 17 2019 12:44:54.060145000 MST,0.000860000,3978,70,1
9685,Jun 17 2019 12:44:54.061210000 MST,0.001065000,3978,70,1
9686,Jun 17 2019 12:44:54.062277000 MST,0.001067000,3978,70,1
9687,Jun 17 2019 12:44:54.063181000 MST,0.000904000,3978,70,1
9688,Jun 17 2019 12:44:54.064226000 MST,0.001045000,3978,70,1
9689,Jun 17 2019 12:44:54.065295000 MST,0.001069000,3978,70,1
9690,Jun 17 2019 12:44:54.066176000 MST,0.000881000,3978,70,1
9691,Jun 17 2019 12:44:54.067242000 MST,0.001066000,3978,70,1
9692,Jun 17 2019 12:44:54.068304000 MST,0.001062000,3978,70,1
9693,Jun 17 2019 12:44:54.069192000 MST,0.000888000,3557,70,1
9694,Jun 17 2019 12:44:54.070263000 MST,0.001071000,3978,70,1
9695,Jun 17 2019 12:44:54.071136000 MST,0.000873000,3978,70,1
9696,Jun 17 2019 12:44:54.072209000 MST,0.001073000,3978,70,1
9697,Jun 17 2019 12:44:54.073273000 MST,0.001064000,3978,70,1
9698,Jun 17 2019 12:44:54.074163000 MST,0.000890000,3978,70,1
9699,Jun 17 2019 12:44:54.075228000 MST,0.001065000,3557,70,1
9700,Jun 17 2019 12:44:54.076317000 MST,0.001089000,3978,70,1
9701,Jun 17 2019 12:44:54.077191000 MST,0.000874000,3978,70,1
9702,Jun 17 2019 12:44:54.078269000 MST,0.001078000,3978,70,1
9703,Jun 17 2019 12:44:54.079304000 MST,0.001035000,3978,70,1
9704,Jun 17 2019 12:44:54.080184000 MST,0.000880000,3978,70,1
9705,Jun 17 2019 12:44:54.081258000 MST,0.001074000,3978,70,1
9706,Jun 17 2019 12:44:54.082135000 MST,0.000877000,3978,70,1
9707,Jun 17 2019 12:44:54.083253000 MST,0.001118000,3978,70,1
9708,Jun 17 2019 12:44:54.083253000 MST,0.000000000,548,70,0
9709,Jun 17 2019 12:44:54.084286000 MST,0.001033000,3978,70,1
9710,Jun 17 2019 12:44:54.085154000 MST,0.000868000,3978,70,1
9711,Jun 17 2019 12:44:54.086256000 MST,0.001102000,3978,70,1
9712,Jun 17 2019 12:44:54.087291000 MST,0.001035000,3978,70,1
9713,Jun 17 2019 12:44:54.088155000 MST,0.000864000,3978,70,1
9714,Jun 17 2019 12:44:54.089269000 MST,0.001114000,3978,70,1
9715,Jun 17 2019 12:44:54.090319000 MST,0.001050000,3978,70,1
9716,Jun 17 2019 12:44:54.091210000 MST,0.000891000,3978,70,1
9717,Jun 17 2019 12:44:54.092288000 MST,0.001078000,404,70,0
9718,Jun 17 2019 12:44:54.092290000 MST,0.000002000,3978,70,1
9719,Jun 17 2019 12:44:54.093125000 MST,0.000835000,3978,70,1
9720,Jun 17 2019 12:44:54.094199000 MST,0.001074000,3978,70,1
9721,Jun 17 2019 12:44:54.095262000 MST,0.001063000,3557,70,1
9722,Jun 17 2019 12:44:54.096151000 MST,0.000889000,3978,70,1
9723,Jun 17 2019 12:44:54.097215000 MST,0.001064000,3978,70,1
9724,Jun 17 2019 12:44:54.098277000 MST,0.001062000,3978,70,1
9725,Jun 17 2019 12:44:54.099168000 MST,0.000891000,3978,70,1
9726,Jun 17 2019 12:44:54.100234000 MST,0.001066000,3978,70,1
9727,Jun 17 2019 12:44:54.101297000 MST,0.001063000,3978,70,1
9728,Jun 17 2019 12:44:54.102185000 MST,0.000888000,3978,70,1
9729,Jun 17 2019 12:44:54.103284000 MST,0.001099000,548,70,0
9730,Jun 17 2019 12:44:54.103291000 MST,0.000007000,3978,70,1
9731,Jun 17 2019 12:44:54.104142000 MST,0.000851000,3978,70,1
9732,Jun 17 2019 12:44:54.105201000 MST,0.001059000,3978,70,1
9733,Jun 17 2019 12:44:54.106261000 MST,0.001060000,3978,70,1
9734,Jun 17 2019 12:44:54.107151000 MST,0.000890000,3978,70,1
9735,Jun 17 2019 12:44:54.108219000 MST,0.001068000,3978,70,1
9736,Jun 17 2019 12:44:54.109283000 MST,0.001064000,3978,70,1
9737,Jun 17 2019 12:44:54.110174000 MST,0.000891000,3978,70,1
9738,Jun 17 2019 12:44:54.111235000 MST,0.001061000,3978,70,1
9739,Jun 17 2019 12:44:54.112297000 MST,0.001062000,3978,70,1
9740,Jun 17 2019 12:44:54.113186000 MST,0.000889000,3978,70,1
9741,Jun 17 2019 12:44:54.114250000 MST,0.001064000,3978,70,1
9742,Jun 17 2019 12:44:54.115137000 MST,0.000887000,3557,70,1
9743,Jun 17 2019 12:44:54.116200000 MST,0.001063000,3978,70,1
9744,Jun 17 2019 12:44:54.117264000 MST,0.001064000,3978,70,1
9745,Jun 17 2019 12:44:54.118153000 MST,0.000889000,3978,70,1
9746,Jun 17 2019 12:44:54.119217000 MST,0.001064000,3978,70,1
9747,Jun 17 2019 12:44:54.120280000 MST,0.001063000,3978,70,1
9748,Jun 17 2019 12:44:54.121167000 MST,0.000887000,3978,70,1
9749,Jun 17 2019 12:44:54.122231000 MST,0.001064000,3978,70,1
9750,Jun 17 2019 12:44:54.123329000 MST,0.001098000,548,70,0
9751,Jun 17 2019 12:44:54.123335000 MST,0.000006000,3978,70,1
9752,Jun 17 2019 12:44:54.124185000 MST,0.000850000,3978,70,1
9753,Jun 17 2019 12:44:54.125251000 MST,0.001066000,3978,70,1
9754,Jun 17 2019 12:44:54.126136000 MST,0.000885000,3978,70,1
9755,Jun 17 2019 12:44:54.127199000 MST,0.001063000,3978,70,1
9756,Jun 17 2019 12:44:54.128268000 MST,0.001069000,3978,70,1
9757,Jun 17 2019 12:44:54.129153000 MST,0.000885000,3978,70,1
9758,Jun 17 2019 12:44:54.130218000 MST,0.001065000,3978,70,1
9759,Jun 17 2019 12:44:54.131279000 MST,0.001061000,3978,70,1
9760,Jun 17 2019 12:44:54.132192000 MST,0.000913000,404,70,0
9761,Jun 17 2019 12:44:54.132200000 MST,0.000008000,3978,70,1
9762,Jun 17 2019 12:44:54.133227000 MST,0.001027000,3978,70,1
9763,Jun 17 2019 12:44:54.134300000 MST,0.001073000,3978,70,1
9764,Jun 17 2019 12:44:54.135205000 MST,0.000905000,3557,70,1
9765,Jun 17 2019 12:44:54.136250000 MST,0.001045000,3978,70,1
9766,Jun 17 2019 12:44:54.137139000 MST,0.000889000,3978,70,1
9767,Jun 17 2019 12:44:54.138201000 MST,0.001062000,3978,70,1
9768,Jun 17 2019 12:44:54.139265000 MST,0.001064000,3978,70,1
9769,Jun 17 2019 12:44:54.140155000 MST,0.000890000,3978,70,1
9770,Jun 17 2019 12:44:54.141265000 MST,0.001110000,660,70,0
9771,Jun 17 2019 12:44:54.141272000 MST,0.000007000,3978,70,1
9772,Jun 17 2019 12:44:54.142282000 MST,0.001010000,3978,70,1
9773,Jun 17 2019 12:44:54.143169000 MST,0.000887000,3978,70,1
9774,Jun 17 2019 12:44:54.144235000 MST,0.001066000,3978,70,1
9775,Jun 17 2019 12:44:54.145298000 MST,0.001063000,3978,70,1
9776,Jun 17 2019 12:44:54.146207000 MST,0.000909000,3978,70,1
9777,Jun 17 2019 12:44:54.147265000 MST,0.001058000,3978,70,1
9778,Jun 17 2019 12:44:54.148145000 MST,0.000880000,3978,70,1
9779,Jun 17 2019 12:44:54.149220000 MST,0.001075000,3978,70,1
9780,Jun 17 2019 12:44:54.150359000 MST,0.001139000,3978,70,1
9781,Jun 17 2019 12:44:54.150361000 MST,0.000002000,918,70,0
9782,Jun 17 2019 12:44:54.151162000 MST,0.000801000,3978,70,1
9783,Jun 17 2019 12:44:54.152237000 MST,0.001075000,3978,70,1
9784,Jun 17 2019 12:44:54.153302000 MST,0.001065000,3978,70,1
9785,Jun 17 2019 12:44:54.154176000 MST,0.000874000,3978,70,1
9786,Jun 17 2019 12:44:54.155235000 MST,0.001059000,3557,70,1
9787,Jun 17 2019 12:44:54.156316000 MST,0.001081000,3978,70,1
9788,Jun 17 2019 12:44:54.157195000 MST,0.000879000,3978,70,1
9789,Jun 17 2019 12:44:54.158266000 MST,0.001071000,3978,70,1
9790,Jun 17 2019 12:44:54.159146000 MST,0.000880000,3978,70,1
9791,Jun 17 2019 12:44:54.160223000 MST,0.001077000,3978,70,1
9792,Jun 17 2019 12:44:54.161282000 MST,0.001059000,3978,70,1
9793,Jun 17 2019 12:44:54.162174000 MST,0.000892000,3978,70,1
9794,Jun 17 2019 12:44:54.163275000 MST,0.001101000,3978,70,1
9795,Jun 17 2019 12:44:54.163277000 MST,0.000002000,548,70,0
9796,Jun 17 2019 12:44:54.164287000 MST,0.001010000,3978,70,1
9797,Jun 17 2019 12:44:54.165180000 MST,0.000893000,3978,70,1
9798,Jun 17 2019 12:44:54.167307000 MST,0.002127000,3978,70,1
9799,Jun 17 2019 12:44:54.168195000 MST,0.000888000,3978,70,1
9800,Jun 17 2019 12:44:54.169267000 MST,0.001072000,3978,70,1
9801,Jun 17 2019 12:44:54.170163000 MST,0.000896000,3978,70,1
9802,Jun 17 2019 12:44:54.171207000 MST,0.001044000,3978,70,1
9803,Jun 17 2019 12:44:54.172294000 MST,0.001087000,3978,70,1
9804,Jun 17 2019 12:44:54.172295000 MST,0.000001000,43,70,0
9805,Jun 17 2019 12:44:54.173159000 MST,0.000864000,3978,70,1
9806,Jun 17 2019 12:44:54.174223000 MST,0.001064000,3978,70,1
9807,Jun 17 2019 12:44:54.175300000 MST,0.001077000,3557,70,1
9808,Jun 17 2019 12:44:54.177235000 MST,0.001935000,3978,70,1
9809,Jun 17 2019 12:44:54.178297000 MST,0.001062000,3978,70,1
9810,Jun 17 2019 12:44:54.179185000 MST,0.000888000,3978,70,1
9811,Jun 17 2019 12:44:54.180250000 MST,0.001065000,3978,70,1
9812,Jun 17 2019 12:44:54.181178000 MST,0.000928000,3978,70,1
9813,Jun 17 2019 12:44:54.181179000 MST,0.000001000,300,70,0
9814,Jun 17 2019 12:44:54.182221000 MST,0.001042000,3978,70,1
9815,Jun 17 2019 12:44:54.183285000 MST,0.001064000,3317,70,1
9816,Jun 17 2019 12:44:54.190247000 MST,0.006962000,588,70,0
9817,Jun 17 2019 12:44:54.199393000 MST,0.009146000,1635,70,0
9818,Jun 17 2019 12:44:54.208439000 MST,0.009046000,1707,70,0
9819,Jun 17 2019 12:44:54.209188000 MST,0.000749000,140,70,0
9820,Jun 17 2019 12:44:54.217309000 MST,0.008121000,1707,70,0
9821,Jun 17 2019 12:44:54.218284000 MST,0.000975000,660,70,0
9822,Jun 17 2019 12:44:54.238254000 MST,0.019970000,3978,70,1
9823,Jun 17 2019 12:44:54.239129000 MST,0.000875000,3978,70,1
9824,Jun 17 2019 12:44:54.240203000 MST,0.001074000,3978,70,1
9825,Jun 17 2019 12:44:54.241267000 MST,0.001064000,3978,70,1
9826,Jun 17 2019 12:44:54.242151000 MST,0.000884000,2496,70,1
9827,Jun 17 2019 12:44:54.247140000 MST,0.004989000,1398,70,1
9828,Jun 17 2019 12:44:54.249270000 MST,0.002130000,3978,70,1
9829,Jun 17 2019 12:44:54.250148000 MST,0.000878000,3978,70,1
9830,Jun 17 2019 12:44:54.251202000 MST,0.001054000,3978,70,1
9831,Jun 17 2019 12:44:54.252266000 MST,0.001064000,3978,70,1
9832,Jun 17 2019 12:44:54.253155000 MST,0.000889000,3837,70,1
9833,Jun 17 2019 12:44:54.256195000 MST,0.003040000,3978,70,1
9834,Jun 17 2019 12:44:54.263351000 MST,0.007156000,548,70,0
9835,Jun 17 2019 12:44:54.272226000 MST,0.008875000,548,70,0
9836,Jun 17 2019 12:44:54.281295000 MST,0.009069000,790,70,0
9837,Jun 17 2019 12:44:54.290364000 MST,0.009069000,1078,70,0
9838,Jun 17 2019 12:44:54.320224000 MST,0.029860000,72,70,1
9839,Jun 17 2019 12:44:58.163261000 MST,3.843037000,548,70,0
9840,Jun 17 2019 12:45:01.103282000 MST,2.940021000,532,70,0
9841,Jun 17 2019 12:45:01.112422000 MST,0.009140000,1707,70,0
9842,Jun 17 2019 12:45:01.113259000 MST,0.000837000,1302,70,0
9843,Jun 17 2019 12:45:01.121282000 MST,0.008023000,1707,70,0
9844,Jun 17 2019 12:45:01.126255000 MST,0.004973000,284,70,1
9845,Jun 17 2019 12:45:01.151092000 MST,0.024837000,78,70,1
9846,Jun 17 2019 12:45:01.158194000 MST,0.007102000,340,70,1
9847,Jun 17 2019 12:45:01.183290000 MST,0.025096000,548,70,0
9848,Jun 17 2019 12:45:01.235247000 MST,0.051957000,72,70,1
9849,Jun 17 2019 12:45:02.123319000 MST,0.888072000,548,70,0
9850,Jun 17 2019 12:45:02.140098000 MST,0.016779000,72,70,1
9851,Jun 17 2019 12:45:02.143183000 MST,0.003085000,548,70,0
9852,Jun 17 2019 12:45:02.152247000 MST,0.009064000,732,70,0
9853,Jun 17 2019 12:45:02.192078000 MST,0.039831000,1398,70,1
9854,Jun 17 2019 12:45:02.193139000 MST,0.001061000,1158,70,1
9855,Jun 17 2019 12:45:02.223207000 MST,0.030068000,548,70,0
9856,Jun 17 2019 12:45:02.232267000 MST,0.009060000,732,70,0
9857,Jun 17 2019 12:45:02.276176000 MST,0.043909000,72,70,1
9858,Jun 17 2019 12:45:02.292149000 MST,0.015973000,2307,70,1
9859,Jun 17 2019 12:45:02.323280000 MST,0.031131000,548,70,0
9860,Jun 17 2019 12:45:03.023256000 MST,0.699976000,548,70,0
9861,Jun 17 2019 12:45:03.032302000 MST,0.009046000,732,70,0
9862,Jun 17 2019 12:45:03.071241000 MST,0.038939000,136,70,1
9863,Jun 17 2019 12:45:03.072141000 MST,0.000900000,3978,70,1
9864,Jun 17 2019 12:45:03.073214000 MST,0.001073000,3978,70,1
9865,Jun 17 2019 12:45:03.074072000 MST,0.000858000,3978,70,1
9866,Jun 17 2019 12:45:03.075159000 MST,0.001087000,3557,70,1
9867,Jun 17 2019 12:45:03.076210000 MST,0.001051000,3978,70,1
9868,Jun 17 2019 12:45:03.077104000 MST,0.000894000,3978,70,1
9869,Jun 17 2019 12:45:03.078165000 MST,0.001061000,3978,70,1
9870,Jun 17 2019 12:45:03.079255000 MST,0.001090000,3978,70,1
9871,Jun 17 2019 12:45:03.080127000 MST,0.000872000,3978,70,1
9872,Jun 17 2019 12:45:03.081225000 MST,0.001098000,3978,70,1
9873,Jun 17 2019 12:45:03.082261000 MST,0.001036000,3978,70,1
9874,Jun 17 2019 12:45:03.083140000 MST,0.000879000,3978,70,1
9875,Jun 17 2019 12:45:03.084205000 MST,0.001065000,3978,70,1
9876,Jun 17 2019 12:45:03.085132000 MST,0.000927000,3978,70,1
9877,Jun 17 2019 12:45:03.086178000 MST,0.001046000,3978,70,1
9878,Jun 17 2019 12:45:03.087234000 MST,0.001056000,3978,70,1
9879,Jun 17 2019 12:45:03.088108000 MST,0.000874000,3978,70,1
9880,Jun 17 2019 12:45:03.089180000 MST,0.001072000,3978,70,1
9881,Jun 17 2019 12:45:03.090253000 MST,0.001073000,3978,70,1
9882,Jun 17 2019 12:45:03.091135000 MST,0.000882000,3978,70,1
9883,Jun 17 2019 12:45:03.092224000 MST,0.001089000,3978,70,1
9884,Jun 17 2019 12:45:03.093261000 MST,0.001037000,3978,70,1
9885,Jun 17 2019 12:45:03.094141000 MST,0.000880000,3978,70,1
9886,Jun 17 2019 12:45:03.095215000 MST,0.001074000,3557,70,1
9887,Jun 17 2019 12:45:03.096106000 MST,0.000891000,3978,70,1
9888,Jun 17 2019 12:45:03.097166000 MST,0.001060000,3978,70,1
9889,Jun 17 2019 12:45:03.098240000 MST,0.001074000,3978,70,1
9890,Jun 17 2019 12:45:03.099111000 MST,0.000871000,3978,70,1
9891,Jun 17 2019 12:45:03.100195000 MST,0.001084000,3978,70,1
9892,Jun 17 2019 12:45:03.101273000 MST,0.001078000,3978,70,1
9893,Jun 17 2019 12:45:03.102139000 MST,0.000866000,3978,70,1
9894,Jun 17 2019 12:45:03.103285000 MST,0.001146000,548,,
9895,Jun 17 2019 12:45:03.103286000 MST,0.000001000,3978,,
9896,Jun 17 2019 12:45:03.104275000 MST,0.000989000,3978,70,1
9897,Jun 17 2019 12:45:03.105143000 MST,0.000868000,3978,70,1
9898,Jun 17 2019 12:45:03.106216000 MST,0.001073000,3978,70,1
9899,Jun 17 2019 12:45:03.107094000 MST,0.000878000,3978,70,1
9900,Jun 17 2019 12:45:03.108172000 MST,0.001078000,3978,70,1
9901,Jun 17 2019 12:45:03.109263000 MST,0.001091000,3978,70,1
9902,Jun 17 2019 12:45:03.110124000 MST,0.000861000,3978,70,1
9903,Jun 17 2019 12:45:03.111183000 MST,0.001059000,3978,70,1
9904,Jun 17 2019 12:45:03.112349000 MST,0.001166000,1158,70,0
9905,Jun 17 2019 12:45:03.112353000 MST,0.000004000,3978,70,1
9906,Jun 17 2019 12:45:03.113127000 MST,0.000774000,3978,70,1
9907,Jun 17 2019 12:45:03.114216000 MST,0.001089000,3978,70,1
9908,Jun 17 2019 12:45:03.115289000 MST,0.001073000,3557,70,1
9909,Jun 17 2019 12:45:03.116143000 MST,0.000854000,3978,70,1
9910,Jun 17 2019 12:45:03.117215000 MST,0.001072000,3978,70,1
9911,Jun 17 2019 12:45:03.118120000 MST,0.000905000,3978,70,1
9912,Jun 17 2019 12:45:03.119176000 MST,0.001056000,3978,70,1
9913,Jun 17 2019 12:45:03.120262000 MST,0.001086000,3978,70,1
9914,Jun 17 2019 12:45:03.121265000 MST,0.001003000,1446,70,0
9915,Jun 17 2019 12:45:03.121268000 MST,0.000003000,3978,70,1
9916,Jun 17 2019 12:45:03.122214000 MST,0.000946000,3978,70,1
9917,Jun 17 2019 12:45:03.123249000 MST,0.001035000,3978,70,1
9918,Jun 17 2019 12:45:03.124129000 MST,0.000880000,3978,70,1
9919,Jun 17 2019 12:45:03.125201000 MST,0.001072000,3978,70,1
9920,Jun 17 2019 12:45:03.126267000 MST,0.001066000,3978,70,1
9921,Jun 17 2019 12:45:03.127159000 MST,0.000892000,3978,70,1
9922,Jun 17 2019 12:45:03.128244000 MST,0.001085000,3978,70,1
9923,Jun 17 2019 12:45:03.129093000 MST,0.000849000,3978,70,1
9924,Jun 17 2019 12:45:03.130197000 MST,0.001104000,3978,70,1
9925,Jun 17 2019 12:45:03.131232000 MST,0.001035000,3978,70,1
9926,Jun 17 2019 12:45:03.132138000 MST,0.000906000,3978,70,1
9927,Jun 17 2019 12:45:03.133188000 MST,0.001050000,3978,70,1
9928,Jun 17 2019 12:45:03.134250000 MST,0.001062000,3978,70,1
9929,Jun 17 2019 12:45:03.135136000 MST,0.000886000,3557,70,1
9930,Jun 17 2019 12:45:03.136201000 MST,0.001065000,3978,70,1
9931,Jun 17 2019 12:45:03.137264000 MST,0.001063000,3978,70,1
9932,Jun 17 2019 12:45:03.138152000 MST,0.000888000,3978,70,1
9933,Jun 17 2019 12:45:03.139215000 MST,0.001063000,3978,70,1
9934,Jun 17 2019 12:45:03.140104000 MST,0.000889000,3978,70,1
9935,Jun 17 2019 12:45:03.141174000 MST,0.001070000,3978,70,1
9936,Jun 17 2019 12:45:03.142234000 MST,0.001060000,3978,70,1
9937,Jun 17 2019 12:45:03.143173000 MST,0.000939000,548,70,0
9938,Jun 17 2019 12:45:03.143174000 MST,0.000001000,3978,70,1
9939,Jun 17 2019 12:45:03.144190000 MST,0.001016000,3978,70,1
9940,Jun 17 2019 12:45:03.145251000 MST,0.001061000,3978,70,1
9941,Jun 17 2019 12:45:03.146146000 MST,0.000895000,3978,70,1
9942,Jun 17 2019 12:45:03.147199000 MST,0.001053000,3978,70,1
9943,Jun 17 2019 12:45:03.148264000 MST,0.001065000,3978,70,1
9944,Jun 17 2019 12:45:03.149155000 MST,0.000891000,3978,70,1
9945,Jun 17 2019 12:45:03.150215000 MST,0.001060000,3978,70,1
9946,Jun 17 2019 12:45:03.151106000 MST,0.000891000,3978,70,1
9947,Jun 17 2019 12:45:03.152238000 MST,0.001132000,3978,70,1
9948,Jun 17 2019 12:45:03.152239000 MST,0.000001000,660,70,0
9949,Jun 17 2019 12:45:03.153237000 MST,0.000998000,3978,70,1
9950,Jun 17 2019 12:45:03.154120000 MST,0.000883000,3978,70,1
9951,Jun 17 2019 12:45:03.155200000 MST,0.001080000,3557,70,1
9952,Jun 17 2019 12:45:03.156247000 MST,0.001047000,3978,70,1
9953,Jun 17 2019 12:45:03.157135000 MST,0.000888000,3978,70,1
9954,Jun 17 2019 12:45:03.158200000 MST,0.001065000,3978,70,1
9955,Jun 17 2019 12:45:03.159264000 MST,0.001064000,3978,70,1
9956,Jun 17 2019 12:45:03.160173000 MST,0.000909000,3978,70,1
9957,Jun 17 2019 12:45:03.161305000 MST,0.001132000,3978,70,1
9958,Jun 17 2019 12:45:03.161305000 MST,0.000000000,886,70,0
9959,Jun 17 2019 12:45:03.162097000 MST,0.000792000,3978,70,1
9960,Jun 17 2019 12:45:03.163168000 MST,0.001071000,3978,70,1
9961,Jun 17 2019 12:45:03.164235000 MST,0.001067000,3978,70,1
9962,Jun 17 2019 12:45:03.165121000 MST,0.000886000,3978,70,1
9963,Jun 17 2019 12:45:03.166183000 MST,0.001062000,3978,70,1
9964,Jun 17 2019 12:45:03.167249000 MST,0.001066000,3978,70,1
9965,Jun 17 2019 12:45:03.168142000 MST,0.000893000,1398,70,1
9966,Jun 17 2019 12:45:03.170375000 MST,0.002233000,1158,70,0
9967,Jun 17 2019 12:45:03.183281000 MST,0.012906000,548,70,0
9968,Jun 17 2019 12:45:03.192216000 MST,0.008935000,1398,70,0
9969,Jun 17 2019 12:45:03.231104000 MST,0.038888000,128,70,1
9970,Jun 17 2019 12:45:03.235201000 MST,0.004097000,3557,70,1
9971,Jun 17 2019 12:45:03.236067000 MST,0.000866000,3978,70,1
9972,Jun 17 2019 12:45:03.237140000 MST,0.001073000,3978,70,1
9973,Jun 17 2019 12:45:03.238206000 MST,0.001066000,3978,70,1
