frame.number,frame.time,frame.time_delta,frame.len,mac-lte.rnti,mac-lte.direction,Application
19737,Jul 26 2019 19:22:56.699790000 MST,0.000909,1398,70.0,1.0,amazon
19738,Jul 26 2019 19:22:56.700832000 MST,0.001042,1398,70.0,1.0,amazon
19739,Jul 26 2019 19:22:56.701995000 MST,0.001163,3317,70.0,1.0,amazon
19740,Jul 26 2019 19:22:56.703926000 MST,0.001931,2784,70.0,1.0,amazon
19741,Jul 26 2019 19:22:56.704765000 MST,0.000839,1398,70.0,1.0,amazon
19742,Jul 26 2019 19:22:56.706893000 MST,0.002128,3978,70.0,1.0,amazon
19743,Jul 26 2019 19:22:56.708843000 MST,0.00195,1398,70.0,1.0,amazon
19744,Jul 26 2019 19:22:56.709959000 MST,0.001116,3978,70.0,1.0,amazon
19745,Jul 26 2019 19:22:56.710770000 MST,0.000811,3978,70.0,1.0,amazon
19746,Jul 26 2019 19:22:56.711938000 MST,0.001168,3978,70.0,1.0,amazon
19747,Jul 26 2019 19:22:56.712926000 MST,0.000988,3978,70.0,1.0,amazon
19748,Jul 26 2019 19:22:56.714885000 MST,0.001959,3978,70.0,1.0,amazon
19749,Jul 26 2019 19:22:56.715779000 MST,0.000894,3978,70.0,1.0,amazon
19750,Jul 26 2019 19:22:56.716829000 MST,0.00105,3978,70.0,1.0,amazon
19751,Jul 26 2019 19:22:56.717943000 MST,0.001114,3978,70.0,1.0,amazon
19752,Jul 26 2019 19:22:56.718788000 MST,0.000845,3978,70.0,1.0,amazon
19753,Jul 26 2019 19:22:56.719902000 MST,0.001114,3978,70.0,1.0,amazon
19754,Jul 26 2019 19:22:56.720918000 MST,0.001016,3978,70.0,1.0,amazon
19755,Jul 26 2019 19:22:56.721884000 MST,0.000966,3557,70.0,1.0,amazon
19756,Jul 26 2019 19:22:56.722864000 MST,0.00098,3978,70.0,1.0,amazon
19757,Jul 26 2019 19:22:56.723971000 MST,0.001107,3978,70.0,1.0,amazon
19758,Jul 26 2019 19:22:56.724828000 MST,0.000857,3978,70.0,1.0,amazon
19759,Jul 26 2019 19:22:56.725932000 MST,0.001104,3978,70.0,1.0,amazon
19760,Jul 26 2019 19:22:56.726769000 MST,0.000837,3978,70.0,1.0,amazon
19761,Jul 26 2019 19:22:56.727888000 MST,0.001119,2976,70.0,1.0,amazon
19762,Jul 26 2019 19:22:56.729853000 MST,0.001965,548,70.0,0.0,amazon
19763,Jul 26 2019 19:22:56.729896000 MST,4.3e-05,2784,70.0,1.0,amazon
19764,Jul 26 2019 19:22:56.731954000 MST,0.002058,3978,70.0,1.0,amazon
19765,Jul 26 2019 19:22:56.732828000 MST,0.000874,2784,70.0,1.0,amazon
19766,Jul 26 2019 19:22:56.733910000 MST,0.001082,1398,70.0,1.0,amazon
19767,Jul 26 2019 19:22:56.734805000 MST,0.000895,1446,70.0,1.0,amazon
19768,Jul 26 2019 19:22:56.735861000 MST,0.001056,1206,70.0,1.0,amazon
19769,Jul 26 2019 19:22:56.736865000 MST,0.001004,2784,70.0,1.0,amazon
19770,Jul 26 2019 19:22:56.738904000 MST,0.002039,732,70.0,0.0,amazon
19771,Jul 26 2019 19:22:56.738915000 MST,1.1e-05,2784,70.0,1.0,amazon
19772,Jul 26 2019 19:22:56.739963000 MST,0.001048,1398,70.0,1.0,amazon
19773,Jul 26 2019 19:22:56.740794000 MST,0.000831,1398,70.0,1.0,amazon
19774,Jul 26 2019 19:22:56.741958000 MST,0.001164,1398,70.0,1.0,amazon
19775,Jul 26 2019 19:22:56.742921000 MST,0.000963,3978,70.0,1.0,amazon
19776,Jul 26 2019 19:22:56.743843000 MST,0.000922,2784,70.0,1.0,amazon
19777,Jul 26 2019 19:22:56.745772000 MST,0.001929,2784,70.0,1.0,amazon
19778,Jul 26 2019 19:22:56.746818000 MST,0.001046,1398,70.0,1.0,amazon
19779,Jul 26 2019 19:22:56.748012000 MST,0.001194,982,70.0,0.0,amazon
19780,Jul 26 2019 19:22:56.748057000 MST,4.5e-05,1398,70.0,1.0,amazon
19781,Jul 26 2019 19:22:56.748821000 MST,0.000764,2784,70.0,1.0,amazon
19782,Jul 26 2019 19:22:56.750903000 MST,0.002082,2784,70.0,1.0,amazon
19783,Jul 26 2019 19:22:56.752828000 MST,0.001925,2784,70.0,1.0,amazon
19784,Jul 26 2019 19:22:56.754806000 MST,0.001978,3978,70.0,1.0,amazon
19785,Jul 26 2019 19:22:56.755908000 MST,0.001102,3978,70.0,1.0,amazon
19786,Jul 26 2019 19:22:56.756857000 MST,0.000949,982,70.0,0.0,amazon
19787,Jul 26 2019 19:22:56.757830000 MST,0.000973,2784,70.0,1.0,amazon
19788,Jul 26 2019 19:22:56.759794000 MST,0.001964,2784,70.0,1.0,amazon
19789,Jul 26 2019 19:22:56.769953000 MST,0.010159,548,70.0,0.0,amazon
19790,Jul 26 2019 19:22:56.772946000 MST,0.002993,2784,70.0,1.0,amazon
19791,Jul 26 2019 19:22:56.773776000 MST,0.00083,2784,70.0,1.0,amazon
19792,Jul 26 2019 19:22:56.775892000 MST,0.002116,2784,70.0,1.0,amazon
19793,Jul 26 2019 19:22:56.777923000 MST,0.002031,3978,70.0,1.0,amazon
19794,Jul 26 2019 19:22:56.778736000 MST,0.000813,2784,70.0,1.0,amazon
19795,Jul 26 2019 19:22:56.779804000 MST,0.001068,1398,70.0,1.0,amazon
19796,Jul 26 2019 19:22:56.780915000 MST,0.001111,1398,70.0,1.0,amazon
19797,Jul 26 2019 19:22:56.781807000 MST,0.000892,1398,70.0,1.0,amazon
19798,Jul 26 2019 19:22:56.782814000 MST,0.001007,2784,70.0,1.0,amazon
19799,Jul 26 2019 19:22:56.783943000 MST,0.001129,148,70.0,1.0,amazon
19800,Jul 26 2019 19:22:56.789824000 MST,0.005881,548,70.0,0.0,amazon
19801,Jul 26 2019 19:22:56.809871000 MST,0.020047,548,70.0,0.0,amazon
19802,Jul 26 2019 19:22:58.429992000 MST,1.620121,548,70.0,0.0,amazon
19803,Jul 26 2019 19:22:58.438822000 MST,0.00883,268,70.0,0.0,amazon
19804,Jul 26 2019 19:22:58.474786000 MST,0.035964,708,70.0,1.0,amazon
19805,Jul 26 2019 19:22:58.475879000 MST,0.001093,2784,70.0,1.0,amazon
19806,Jul 26 2019 19:22:58.476733000 MST,0.000854,3978,70.0,1.0,amazon
19807,Jul 26 2019 19:22:58.477815000 MST,0.001082,2592,70.0,1.0,amazon
19808,Jul 26 2019 19:22:58.478866000 MST,0.001051,1398,70.0,1.0,amazon
19809,Jul 26 2019 19:22:58.479784000 MST,0.000918,2784,70.0,1.0,amazon
19810,Jul 26 2019 19:22:58.480887000 MST,0.001103,1398,70.0,1.0,amazon
19811,Jul 26 2019 19:22:58.481973000 MST,0.001086,1398,70.0,1.0,amazon
19812,Jul 26 2019 19:22:58.482807000 MST,0.000834,2784,70.0,1.0,amazon
19813,Jul 26 2019 19:22:58.483916000 MST,0.001109,3317,70.0,1.0,amazon
19814,Jul 26 2019 19:22:58.485820000 MST,0.001904,3978,70.0,1.0,amazon
19815,Jul 26 2019 19:22:58.486879000 MST,0.001059,3978,70.0,1.0,amazon
19816,Jul 26 2019 19:22:58.487773000 MST,0.000894,3978,70.0,1.0,amazon
19817,Jul 26 2019 19:22:58.488856000 MST,0.001083,3978,70.0,1.0,amazon
19818,Jul 26 2019 19:22:58.489928000 MST,0.001072,3978,70.0,1.0,amazon
19819,Jul 26 2019 19:22:58.490781000 MST,0.000853,3978,70.0,1.0,amazon
19820,Jul 26 2019 19:22:58.491914000 MST,0.001133,3978,70.0,1.0,amazon
19821,Jul 26 2019 19:22:58.493850000 MST,0.001936,3978,70.0,1.0,amazon
19822,Jul 26 2019 19:22:58.494915000 MST,0.001065,3978,70.0,1.0,amazon
19823,Jul 26 2019 19:22:58.495984000 MST,0.001069,3978,70.0,1.0,amazon
19824,Jul 26 2019 19:22:58.496815000 MST,0.000831,3978,70.0,1.0,amazon
19825,Jul 26 2019 19:22:58.497940000 MST,0.001125,3978,70.0,1.0,amazon
19826,Jul 26 2019 19:22:58.498754000 MST,0.000814,3978,70.0,1.0,amazon
19827,Jul 26 2019 19:22:58.499836000 MST,0.001082,3978,70.0,1.0,amazon
19828,Jul 26 2019 19:22:58.500943000 MST,0.001107,3978,70.0,1.0,amazon
19829,Jul 26 2019 19:22:58.501846000 MST,0.000903,3557,70.0,1.0,amazon
19830,Jul 26 2019 19:22:58.502836000 MST,0.00099,3978,70.0,1.0,amazon
19831,Jul 26 2019 19:22:58.503962000 MST,0.001126,2976,70.0,1.0,amazon
19832,Jul 26 2019 19:22:58.504794000 MST,0.000832,1398,70.0,1.0,amazon
19833,Jul 26 2019 19:22:58.505919000 MST,0.001125,1398,70.0,1.0,amazon
19834,Jul 26 2019 19:22:58.506920000 MST,0.001001,1398,70.0,1.0,amazon
19835,Jul 26 2019 19:22:58.507852000 MST,0.000932,2784,70.0,1.0,amazon
19836,Jul 26 2019 19:22:58.509852000 MST,0.002,548,70.0,0.0,amazon
19837,Jul 26 2019 19:22:58.509895000 MST,4.3e-05,3978,70.0,1.0,amazon
19838,Jul 26 2019 19:22:58.510888000 MST,0.000993,3978,70.0,1.0,amazon
19839,Jul 26 2019 19:22:58.512784000 MST,0.001896,2784,70.0,1.0,amazon
19840,Jul 26 2019 19:22:58.513894000 MST,0.00111,1398,70.0,1.0,amazon
19841,Jul 26 2019 19:22:58.514910000 MST,0.001016,1398,70.0,1.0,amazon
19842,Jul 26 2019 19:22:58.515836000 MST,0.000926,1398,70.0,1.0,amazon
19843,Jul 26 2019 19:22:58.516827000 MST,0.000991,1398,70.0,1.0,amazon
19844,Jul 26 2019 19:22:58.517786000 MST,0.000959,2784,70.0,1.0,amazon
19845,Jul 26 2019 19:22:58.518917000 MST,0.001131,982,70.0,0.0,amazon
19846,Jul 26 2019 19:22:58.519856000 MST,0.000939,3978,70.0,1.0,amazon
19847,Jul 26 2019 19:22:58.520827000 MST,0.000971,3978,70.0,1.0,amazon
19848,Jul 26 2019 19:22:58.522897000 MST,0.00207,2784,70.0,1.0,amazon
19849,Jul 26 2019 19:22:58.523824000 MST,0.000927,1398,70.0,1.0,amazon
19850,Jul 26 2019 19:22:58.524845000 MST,0.001021,1398,70.0,1.0,amazon
19851,Jul 26 2019 19:22:58.525945000 MST,0.0011,2784,70.0,1.0,amazon
19852,Jul 26 2019 19:22:58.528017000 MST,0.002072,1302,70.0,0.0,amazon
19853,Jul 26 2019 19:22:58.528057000 MST,4e-05,2784,70.0,1.0,amazon
19854,Jul 26 2019 19:22:58.528823000 MST,0.000766,1398,70.0,1.0,amazon
19855,Jul 26 2019 19:22:58.529825000 MST,0.001002,1398,70.0,1.0,amazon
19856,Jul 26 2019 19:22:58.530931000 MST,0.001106,1398,70.0,1.0,amazon
19857,Jul 26 2019 19:22:58.531835000 MST,0.000904,3978,70.0,1.0,amazon
19858,Jul 26 2019 19:22:58.532823000 MST,0.000988,2784,70.0,1.0,amazon
19859,Jul 26 2019 19:22:58.533939000 MST,0.001116,1398,70.0,1.0,amazon
19860,Jul 26 2019 19:22:58.534747000 MST,0.000808,1398,70.0,1.0,amazon
19861,Jul 26 2019 19:22:58.535881000 MST,0.001134,2784,70.0,1.0,amazon
19862,Jul 26 2019 19:22:58.537833000 MST,0.001952,2784,70.0,1.0,amazon
19863,Jul 26 2019 19:22:58.549929000 MST,0.012096,548,70.0,0.0,amazon
19864,Jul 26 2019 19:22:58.552855000 MST,0.002926,3978,70.0,1.0,amazon
19865,Jul 26 2019 19:22:58.553803000 MST,0.000948,1398,70.0,1.0,amazon
19866,Jul 26 2019 19:22:58.554817000 MST,0.001014,2784,70.0,1.0,amazon
19867,Jul 26 2019 19:22:58.561843000 MST,0.007026,3557,70.0,1.0,amazon
19868,Jul 26 2019 19:22:58.562823000 MST,0.00098,1707,70.0,1.0,amazon
19869,Jul 26 2019 19:22:58.563886000 MST,0.001063,2784,70.0,1.0,amazon
19870,Jul 26 2019 19:22:58.565837000 MST,0.001951,2784,70.0,1.0,amazon
19871,Jul 26 2019 19:22:58.566863000 MST,0.001026,1398,70.0,1.0,amazon
19872,Jul 26 2019 19:22:58.567789000 MST,0.000926,1398,70.0,1.0,amazon
19873,Jul 26 2019 19:22:58.568825000 MST,0.001036,2784,70.0,1.0,amazon
19874,Jul 26 2019 19:22:58.569983000 MST,0.001158,548,70.0,0.0,amazon
19875,Jul 26 2019 19:22:58.570846000 MST,0.000863,2784,70.0,1.0,amazon
19876,Jul 26 2019 19:22:58.571962000 MST,0.001116,3978,70.0,1.0,amazon
19877,Jul 26 2019 19:22:58.572718000 MST,0.000756,1398,70.0,1.0,amazon
19878,Jul 26 2019 19:22:58.573872000 MST,0.001154,1398,70.0,1.0,amazon
19879,Jul 26 2019 19:22:58.574899000 MST,0.001027,1398,70.0,1.0,amazon
19880,Jul 26 2019 19:22:58.575803000 MST,0.000904,2784,70.0,1.0,amazon
19881,Jul 26 2019 19:22:58.576833000 MST,0.00103,2784,70.0,1.0,amazon
19882,Jul 26 2019 19:22:58.578791000 MST,0.001958,2784,70.0,1.0,amazon
19883,Jul 26 2019 19:22:58.579868000 MST,0.001077,1398,70.0,1.0,amazon
19884,Jul 26 2019 19:22:58.580910000 MST,0.001042,1398,70.0,1.0,amazon
19885,Jul 26 2019 19:22:58.581884000 MST,0.000974,3557,70.0,1.0,amazon
19886,Jul 26 2019 19:22:58.582854000 MST,0.00097,1707,70.0,1.0,amazon
19887,Jul 26 2019 19:22:58.583794000 MST,0.00094,2784,70.0,1.0,amazon
19888,Jul 26 2019 19:22:58.584882000 MST,0.001088,1398,70.0,1.0,amazon
19889,Jul 26 2019 19:22:58.585893000 MST,0.001011,1398,70.0,1.0,amazon
19890,Jul 26 2019 19:22:58.586785000 MST,0.000892,1398,70.0,1.0,amazon
19891,Jul 26 2019 19:22:58.587866000 MST,0.001081,1398,70.0,1.0,amazon
19892,Jul 26 2019 19:22:58.588894000 MST,0.001028,2784,70.0,1.0,amazon
19893,Jul 26 2019 19:22:58.589868000 MST,0.000974,548,70.0,0.0,amazon
19894,Jul 26 2019 19:22:58.590843000 MST,0.000975,2784,70.0,1.0,amazon
19895,Jul 26 2019 19:22:58.591961000 MST,0.001118,3978,70.0,1.0,amazon
19896,Jul 26 2019 19:22:58.592796000 MST,0.000835,1398,70.0,1.0,amazon
19897,Jul 26 2019 19:22:58.593907000 MST,0.001111,2784,70.0,1.0,amazon
19898,Jul 26 2019 19:22:58.595858000 MST,0.001951,2784,70.0,1.0,amazon
19899,Jul 26 2019 19:22:58.596883000 MST,0.001025,2784,70.0,1.0,amazon
19900,Jul 26 2019 19:22:58.598835000 MST,0.001952,2784,70.0,1.0,amazon
19901,Jul 26 2019 19:22:58.599952000 MST,0.001117,2784,70.0,1.0,amazon
19902,Jul 26 2019 19:22:58.601923000 MST,0.001971,2784,70.0,1.0,amazon
19903,Jul 26 2019 19:22:58.603844000 MST,0.001921,3978,70.0,1.0,amazon
19904,Jul 26 2019 19:22:58.604885000 MST,0.001041,3978,70.0,1.0,amazon
19905,Jul 26 2019 19:22:58.606815000 MST,0.00193,2784,70.0,1.0,amazon
19906,Jul 26 2019 19:22:58.607938000 MST,0.001123,1398,70.0,1.0,amazon
19907,Jul 26 2019 19:22:58.608738000 MST,0.0008,1398,70.0,1.0,amazon
19908,Jul 26 2019 19:22:58.609912000 MST,0.001174,548,70.0,0.0,amazon
19909,Jul 26 2019 19:22:58.609955000 MST,4.3e-05,2784,70.0,1.0,amazon
19910,Jul 26 2019 19:22:58.611860000 MST,0.001905,2784,70.0,1.0,amazon
19911,Jul 26 2019 19:22:58.612889000 MST,0.001029,2784,70.0,1.0,amazon
19912,Jul 26 2019 19:22:58.613930000 MST,0.001041,2784,70.0,1.0,amazon
19913,Jul 26 2019 19:22:58.614794000 MST,0.000864,2784,70.0,1.0,amazon
19914,Jul 26 2019 19:22:58.615903000 MST,0.001109,1398,70.0,1.0,amazon
19915,Jul 26 2019 19:22:58.616749000 MST,0.000846,1398,70.0,1.0,amazon
19916,Jul 26 2019 19:22:58.617861000 MST,0.001112,2784,70.0,1.0,amazon
19917,Jul 26 2019 19:22:58.619811000 MST,0.00195,2784,70.0,1.0,amazon
19918,Jul 26 2019 19:22:58.620827000 MST,0.001016,1398,70.0,1.0,amazon
19919,Jul 26 2019 19:22:58.621971000 MST,0.001144,1398,70.0,1.0,amazon
19920,Jul 26 2019 19:22:58.622777000 MST,0.000806,2784,70.0,1.0,amazon
19921,Jul 26 2019 19:22:58.623889000 MST,0.001112,1398,70.0,1.0,amazon
19922,Jul 26 2019 19:22:58.625013000 MST,0.001124,1398,70.0,1.0,amazon
19923,Jul 26 2019 19:22:58.629951000 MST,0.004938,548,70.0,0.0,amazon
19924,Jul 26 2019 19:22:58.631905000 MST,0.001954,2784,70.0,1.0,amazon
19925,Jul 26 2019 19:22:58.632891000 MST,0.000986,2784,70.0,1.0,amazon
19926,Jul 26 2019 19:22:58.633818000 MST,0.000927,1398,70.0,1.0,amazon
19927,Jul 26 2019 19:22:58.634816000 MST,0.000998,1398,70.0,1.0,amazon
19928,Jul 26 2019 19:22:58.635929000 MST,0.001113,2784,70.0,1.0,amazon
19929,Jul 26 2019 19:22:58.637873000 MST,0.001944,2784,70.0,1.0,amazon
19930,Jul 26 2019 19:22:58.638746000 MST,0.000873,1398,70.0,1.0,amazon
19931,Jul 26 2019 19:22:58.639861000 MST,0.001115,1398,70.0,1.0,amazon
19932,Jul 26 2019 19:22:58.640879000 MST,0.001018,2784,70.0,1.0,amazon
19933,Jul 26 2019 19:22:58.649908000 MST,0.009029,548,70.0,0.0,amazon
19934,Jul 26 2019 19:22:58.651915000 MST,0.002007,3978,70.0,1.0,amazon
19935,Jul 26 2019 19:22:58.652741000 MST,0.000826,1398,70.0,1.0,amazon
19936,Jul 26 2019 19:22:58.669869000 MST,0.017128,548,70.0,0.0,amazon
19937,Jul 26 2019 19:22:58.689917000 MST,0.020048,548,70.0,0.0,amazon
19938,Jul 26 2019 19:23:00.649815000 MST,1.959898,548,70.0,0.0,amazon
19939,Jul 26 2019 19:23:00.695887000 MST,0.046072,708,70.0,1.0,amazon
19940,Jul 26 2019 19:23:00.720890000 MST,0.025003,2784,70.0,1.0,amazon
19941,Jul 26 2019 19:23:00.721856000 MST,0.000966,3557,70.0,1.0,amazon
19942,Jul 26 2019 19:23:00.722817000 MST,0.000961,3978,70.0,1.0,amazon
19943,Jul 26 2019 19:23:00.723940000 MST,0.001123,1707,70.0,1.0,amazon
19944,Jul 26 2019 19:23:00.724766000 MST,0.000826,1398,70.0,1.0,amazon
19945,Jul 26 2019 19:23:00.725869000 MST,0.001103,2784,70.0,1.0,amazon
19946,Jul 26 2019 19:23:00.727827000 MST,0.001958,2784,70.0,1.0,amazon
19947,Jul 26 2019 19:23:00.728901000 MST,0.001074,1398,70.0,1.0,amazon
19948,Jul 26 2019 19:23:00.729830000 MST,0.000929,548,70.0,0.0,amazon
19949,Jul 26 2019 19:23:00.729872000 MST,4.2e-05,1398,70.0,1.0,amazon
19950,Jul 26 2019 19:23:00.730828000 MST,0.000956,2784,70.0,1.0,amazon
19951,Jul 26 2019 19:23:00.732798000 MST,0.00197,3978,70.0,1.0,amazon
19952,Jul 26 2019 19:23:00.733889000 MST,0.001091,3978,70.0,1.0,amazon
19953,Jul 26 2019 19:23:00.734909000 MST,0.00102,1398,70.0,1.0,amazon
19954,Jul 26 2019 19:23:00.735842000 MST,0.000933,1398,70.0,1.0,amazon
19955,Jul 26 2019 19:23:00.736860000 MST,0.001018,1078,70.0,1.0,amazon
19956,Jul 26 2019 19:23:00.749880000 MST,0.01302,548,70.0,0.0,amazon
19957,Jul 26 2019 19:23:00.758880000 MST,0.009,112,70.0,0.0,amazon
19958,Jul 26 2019 19:23:00.767965000 MST,0.009085,404,70.0,0.0,amazon
19959,Jul 26 2019 19:23:01.409921000 MST,0.641956,548,70.0,0.0,amazon
19960,Jul 26 2019 19:23:01.421810000 MST,0.011889,64,70.0,1.0,amazon
19961,Jul 26 2019 19:23:01.769955000 MST,0.348145,548,70.0,0.0,amazon
19962,Jul 26 2019 19:23:01.817779000 MST,0.047824,3317,70.0,1.0,amazon
19963,Jul 26 2019 19:23:01.818801000 MST,0.001022,3978,70.0,1.0,amazon
19964,Jul 26 2019 19:23:01.819903000 MST,0.001102,3978,70.0,1.0,amazon
19965,Jul 26 2019 19:23:01.821978000 MST,0.002075,2784,70.0,1.0,amazon
19966,Jul 26 2019 19:23:01.822876000 MST,0.000898,1398,70.0,1.0,amazon
19967,Jul 26 2019 19:23:01.823803000 MST,0.000927,1398,70.0,1.0,amazon
19968,Jul 26 2019 19:23:01.824836000 MST,0.001033,2784,70.0,1.0,amazon
19969,Jul 26 2019 19:23:01.826852000 MST,0.002016,2784,70.0,1.0,amazon
19970,Jul 26 2019 19:23:01.828757000 MST,0.001905,2784,70.0,1.0,amazon
19971,Jul 26 2019 19:23:01.829966000 MST,0.001209,2784,70.0,1.0,amazon
19972,Jul 26 2019 19:23:01.830891000 MST,0.000925,3978,70.0,1.0,amazon
19973,Jul 26 2019 19:23:01.831821000 MST,0.00093,1398,70.0,1.0,amazon
19974,Jul 26 2019 19:23:01.832848000 MST,0.001027,2784,70.0,1.0,amazon
19975,Jul 26 2019 19:23:01.833916000 MST,0.001068,1014,70.0,1.0,amazon
19976,Jul 26 2019 19:23:01.849946000 MST,0.01603,548,70.0,0.0,amazon
19977,Jul 26 2019 19:23:01.858786000 MST,0.00884,300,70.0,0.0,amazon
19978,Jul 26 2019 19:23:01.867867000 MST,0.009081,588,70.0,0.0,amazon
19979,Jul 26 2019 19:23:02.629930000 MST,0.762063,548,70.0,0.0,amazon
19980,Jul 26 2019 19:23:02.674728000 MST,0.044798,708,70.0,1.0,amazon
19981,Jul 26 2019 19:23:02.675823000 MST,0.001095,2784,70.0,1.0,amazon
19982,Jul 26 2019 19:23:02.676911000 MST,0.001088,1398,70.0,1.0,amazon
19983,Jul 26 2019 19:23:02.677747000 MST,0.000836,3978,70.0,1.0,amazon
19984,Jul 26 2019 19:23:02.678805000 MST,0.001058,2784,70.0,1.0,amazon
19985,Jul 26 2019 19:23:02.679900000 MST,0.001095,2784,70.0,1.0,amazon
19986,Jul 26 2019 19:23:02.681913000 MST,0.002013,2784,70.0,1.0,amazon
19987,Jul 26 2019 19:23:02.682737000 MST,0.000824,1398,70.0,1.0,amazon
19988,Jul 26 2019 19:23:02.683838000 MST,0.001101,1398,70.0,1.0,amazon
19989,Jul 26 2019 19:23:02.685820000 MST,0.001982,3978,70.0,1.0,amazon
19990,Jul 26 2019 19:23:02.686810000 MST,0.00099,1398,70.0,1.0,amazon
19991,Jul 26 2019 19:23:02.687889000 MST,0.001079,1398,70.0,1.0,amazon
19992,Jul 26 2019 19:23:02.688744000 MST,0.000855,3978,70.0,1.0,amazon
19993,Jul 26 2019 19:23:02.689867000 MST,0.001123,2784,70.0,1.0,amazon
19994,Jul 26 2019 19:23:02.690928000 MST,0.001061,2784,70.0,1.0,amazon
19995,Jul 26 2019 19:23:02.693775000 MST,0.002847,2784,70.0,1.0,amazon
19996,Jul 26 2019 19:23:02.694795000 MST,0.00102,2784,70.0,1.0,amazon
19997,Jul 26 2019 19:23:02.695874000 MST,0.001079,2784,70.0,1.0,amazon
19998,Jul 26 2019 19:23:02.697868000 MST,0.001994,1398,70.0,1.0,amazon
19999,Jul 26 2019 19:23:02.698874000 MST,0.001006,3978,70.0,1.0,amazon
20000,Jul 26 2019 19:23:02.699772000 MST,0.000898,2592,70.0,1.0,amazon
20001,Jul 26 2019 19:23:02.700829000 MST,0.001057,2784,70.0,1.0,amazon
20002,Jul 26 2019 19:23:02.702781000 MST,0.001952,2784,70.0,1.0,amazon
20003,Jul 26 2019 19:23:02.703916000 MST,0.001135,2784,70.0,1.0,amazon
20004,Jul 26 2019 19:23:02.705836000 MST,0.00192,2784,70.0,1.0,amazon
20005,Jul 26 2019 19:23:02.707786000 MST,0.00195,2784,70.0,1.0,amazon
20006,Jul 26 2019 19:23:02.709945000 MST,0.002159,548,70.0,0.0,amazon
20007,Jul 26 2019 19:23:02.709986000 MST,4.1e-05,3978,70.0,1.0,amazon
20008,Jul 26 2019 19:23:02.710761000 MST,0.000775,3978,70.0,1.0,amazon
20009,Jul 26 2019 19:23:02.711902000 MST,0.001141,1398,70.0,1.0,amazon
20010,Jul 26 2019 19:23:02.712862000 MST,0.00096,1398,70.0,1.0,amazon
20011,Jul 26 2019 19:23:02.713821000 MST,0.000959,2784,70.0,1.0,amazon
20012,Jul 26 2019 19:23:02.715769000 MST,0.001948,2784,70.0,1.0,amazon
20013,Jul 26 2019 19:23:02.716793000 MST,0.001024,1398,70.0,1.0,amazon
20014,Jul 26 2019 19:23:02.717905000 MST,0.001112,1398,70.0,1.0,amazon
20015,Jul 26 2019 19:23:02.718844000 MST,0.000939,404,70.0,0.0,amazon
20016,Jul 26 2019 19:23:02.718877000 MST,3.3e-05,1398,70.0,1.0,amazon
20017,Jul 26 2019 19:23:02.719865000 MST,0.000988,3978,70.0,1.0,amazon
20018,Jul 26 2019 19:23:02.720875000 MST,0.00101,2592,70.0,1.0,amazon
20019,Jul 26 2019 19:23:02.721851000 MST,0.000976,1398,70.0,1.0,amazon
20020,Jul 26 2019 19:23:02.722797000 MST,0.000946,1398,70.0,1.0,amazon
20021,Jul 26 2019 19:23:02.723937000 MST,0.00114,2784,70.0,1.0,amazon
20022,Jul 26 2019 19:23:02.724774000 MST,0.000837,1398,70.0,1.0,amazon
20023,Jul 26 2019 19:23:02.725883000 MST,0.001109,1398,70.0,1.0,amazon
20024,Jul 26 2019 19:23:02.726729000 MST,0.000846,2784,70.0,1.0,amazon
20025,Jul 26 2019 19:23:02.727891000 MST,0.001162,660,70.0,0.0,amazon
20026,Jul 26 2019 19:23:02.727945000 MST,5.4e-05,1398,70.0,1.0,amazon
20027,Jul 26 2019 19:23:02.728903000 MST,0.000958,1398,70.0,1.0,amazon
20028,Jul 26 2019 19:23:02.730838000 MST,0.001935,3978,70.0,1.0,amazon
20029,Jul 26 2019 19:23:02.731930000 MST,0.001092,3978,70.0,1.0,amazon
20030,Jul 26 2019 19:23:02.732785000 MST,0.000855,1398,70.0,1.0,amazon
20031,Jul 26 2019 19:23:02.733873000 MST,0.001088,1398,70.0,1.0,amazon
20032,Jul 26 2019 19:23:02.734894000 MST,0.001021,2784,70.0,1.0,amazon
20033,Jul 26 2019 19:23:02.736844000 MST,0.00195,2784,70.0,1.0,amazon
20034,Jul 26 2019 19:23:02.737746000 MST,0.000902,1398,70.0,1.0,amazon
20035,Jul 26 2019 19:23:02.738794000 MST,0.001048,1398,70.0,1.0,amazon
20036,Jul 26 2019 19:23:02.739901000 MST,0.001107,2784,70.0,1.0,amazon
20037,Jul 26 2019 19:23:02.741884000 MST,0.001983,2784,70.0,1.0,amazon
20038,Jul 26 2019 19:23:02.749868000 MST,0.007984,548,70.0,0.0,amazon
20039,Jul 26 2019 19:23:02.751792000 MST,0.001924,1398,70.0,1.0,amazon
20040,Jul 26 2019 19:23:02.752795000 MST,0.001003,1398,70.0,1.0,amazon
20041,Jul 26 2019 19:23:02.753899000 MST,0.001104,1398,70.0,1.0,amazon
20042,Jul 26 2019 19:23:02.754747000 MST,0.000848,2784,70.0,1.0,amazon
20043,Jul 26 2019 19:23:02.756867000 MST,0.00212,3978,70.0,1.0,amazon
20044,Jul 26 2019 19:23:02.757819000 MST,0.000952,3978,70.0,1.0,amazon
20045,Jul 26 2019 19:23:02.759774000 MST,0.001955,2784,70.0,1.0,amazon
20046,Jul 26 2019 19:23:02.761934000 MST,0.00216,3557,70.0,1.0,amazon
