frame.number,frame.time,frame.time_delta,frame.cumulative,frame.len,mac-lte.rnti,mac-lte.direction,Application
19132,Jul 26 2019 19:28:20.417189000 MST,0.000854,220.229096,2784,70,1,amazon
19133,Jul 26 2019 19:28:20.418274000 MST,0.001085,220.230181,1398,70,1,amazon
19134,Jul 26 2019 19:28:20.419121000 MST,0.000847,220.231028,1398,70,1,amazon
19135,Jul 26 2019 19:28:20.420229000 MST,0.001108,220.232136,2784,70,1,amazon
19136,Jul 26 2019 19:28:20.421251000 MST,0.001022,220.233158,2784,70,1,amazon
19137,Jul 26 2019 19:28:20.430208000 MST,0.008957,220.242115,3978,70,1,amazon
19138,Jul 26 2019 19:28:20.431212000 MST,0.001004,220.243119,3978,70,1,amazon
19139,Jul 26 2019 19:28:20.432330000 MST,0.001118,220.244237,3978,70,1,amazon
19140,Jul 26 2019 19:28:20.433169000 MST,0.000839,220.245076,3978,70,1,amazon
19141,Jul 26 2019 19:28:20.434283000 MST,0.001114,220.24619,3557,70,1,amazon
19142,Jul 26 2019 19:28:20.435298000 MST,0.001015,220.247205,3978,70,1,amazon
19143,Jul 26 2019 19:28:20.436194000 MST,0.000896,220.248101,3978,70,1,amazon
19144,Jul 26 2019 19:28:20.437245000 MST,0.001051,220.249152,3978,70,1,amazon
19145,Jul 26 2019 19:28:20.442285000 MST,0.00504,220.254192,548,70,0,amazon
19146,Jul 26 2019 19:28:20.446342000 MST,0.004057,220.258249,3978,70,1,amazon
19147,Jul 26 2019 19:28:20.447184000 MST,0.000842,220.259091,3978,70,1,amazon
19148,Jul 26 2019 19:28:20.448318000 MST,0.001134,220.260225,3978,70,1,amazon
19149,Jul 26 2019 19:28:20.449310000 MST,0.000992,220.261217,3978,70,1,amazon
19150,Jul 26 2019 19:28:20.450275000 MST,0.000965,220.262182,3978,70,1,amazon
19151,Jul 26 2019 19:28:20.451263000 MST,0.000988,220.26317,2784,70,1,amazon
19152,Jul 26 2019 19:28:20.453220000 MST,0.001957,220.265127,2784,70,1,amazon
19153,Jul 26 2019 19:28:20.462362000 MST,0.009142,220.274269,548,70,0,amazon
19154,Jul 26 2019 19:28:20.462421000 MST,5.90E-05,220.274328,3978,70,1,amazon
19155,Jul 26 2019 19:28:20.463156000 MST,0.000735,220.275063,3978,70,1,amazon
19156,Jul 26 2019 19:28:20.464268000 MST,0.001112,220.276175,3978,70,1,amazon
19157,Jul 26 2019 19:28:20.465280000 MST,0.001012,220.277187,3837,70,1,amazon
19158,Jul 26 2019 19:28:20.467257000 MST,0.001977,220.279164,1398,70,1,amazon
19159,Jul 26 2019 19:28:20.468341000 MST,0.001084,220.280248,1398,70,1,amazon
19160,Jul 26 2019 19:28:20.474196000 MST,0.005855,220.286103,3557,70,1,amazon
19161,Jul 26 2019 19:28:20.477144000 MST,0.002948,220.289051,3978,70,1,amazon
19162,Jul 26 2019 19:28:20.478277000 MST,0.001133,220.290184,3978,70,1,amazon
19163,Jul 26 2019 19:28:20.479300000 MST,0.001023,220.291207,3978,70,1,amazon
19164,Jul 26 2019 19:28:20.480232000 MST,0.000932,220.292139,248,70,1,amazon
19165,Jul 26 2019 19:28:20.481260000 MST,0.001028,220.293167,1398,70,1,amazon
19166,Jul 26 2019 19:28:20.482390000 MST,0.00113,220.294297,548,70,0,amazon
19167,Jul 26 2019 19:28:20.483252000 MST,0.000862,220.295159,1398,70,1,amazon
19168,Jul 26 2019 19:28:20.484318000 MST,0.001066,220.296225,2784,70,1,amazon
19169,Jul 26 2019 19:28:20.489235000 MST,0.004917,220.301142,3978,70,1,amazon
19170,Jul 26 2019 19:28:20.490351000 MST,0.001116,220.302258,3978,70,1,amazon
19171,Jul 26 2019 19:28:20.491257000 MST,0.000906,220.303164,732,70,0,amazon
19172,Jul 26 2019 19:28:20.493377000 MST,0.00212,220.305284,3978,70,1,amazon
19173,Jul 26 2019 19:28:20.494264000 MST,0.000887,220.306171,1302,70,1,amazon
19174,Jul 26 2019 19:28:20.496203000 MST,0.001939,220.30811,2784,70,1,amazon
19175,Jul 26 2019 19:28:20.499170000 MST,0.002967,220.311077,2784,70,1,amazon
19176,Jul 26 2019 19:28:20.500375000 MST,0.001205,220.312282,982,70,0,amazon
19177,Jul 26 2019 19:28:20.500406000 MST,3.10E-05,220.312313,2784,70,1,amazon
19178,Jul 26 2019 19:28:20.503229000 MST,0.002823,220.315136,2784,70,1,amazon
19179,Jul 26 2019 19:28:20.505230000 MST,0.002001,220.317137,3978,70,1,amazon
19180,Jul 26 2019 19:28:20.506317000 MST,0.001087,220.318224,1302,70,1,amazon
19181,Jul 26 2019 19:28:20.509284000 MST,0.002967,220.321191,2784,70,1,amazon
19182,Jul 26 2019 19:28:20.510204000 MST,0.00092,220.322111,2784,70,1,amazon
19183,Jul 26 2019 19:28:20.512312000 MST,0.002108,220.324219,2784,70,1,amazon
19184,Jul 26 2019 19:28:20.515316000 MST,0.003004,220.327223,2784,70,1,amazon
19185,Jul 26 2019 19:28:20.519214000 MST,0.003898,220.331121,2784,70,1,amazon
19186,Jul 26 2019 19:28:20.521171000 MST,0.001957,220.333078,3978,70,1,amazon
19187,Jul 26 2019 19:28:20.522310000 MST,0.001139,220.334217,548,70,0,amazon
19188,Jul 26 2019 19:28:20.522348000 MST,3.80E-05,220.334255,3978,70,1,amazon
19189,Jul 26 2019 19:28:20.524211000 MST,0.001863,220.336118,2784,70,1,amazon
19190,Jul 26 2019 19:28:20.526337000 MST,0.002126,220.338244,1398,70,1,amazon
19191,Jul 26 2019 19:28:20.528313000 MST,0.001976,220.34022,1398,70,1,amazon
19192,Jul 26 2019 19:28:20.531290000 MST,0.002977,220.343197,3978,70,1,amazon
19193,Jul 26 2019 19:28:20.533296000 MST,0.002006,220.345203,2592,70,1,amazon
19194,Jul 26 2019 19:28:20.534375000 MST,0.001079,220.346282,3557,70,1,amazon
19195,Jul 26 2019 19:28:20.535194000 MST,0.000819,220.347101,3077,70,1,amazon
19196,Jul 26 2019 19:28:20.537319000 MST,0.002125,220.349226,2784,70,1,amazon
19197,Jul 26 2019 19:28:20.538279000 MST,0.00096,220.350186,1398,70,1,amazon
19198,Jul 26 2019 19:28:20.540208000 MST,0.001929,220.352115,3978,70,1,amazon
19199,Jul 26 2019 19:28:20.542356000 MST,0.002148,220.354263,548,70,0,amazon
19200,Jul 26 2019 19:28:20.544285000 MST,0.001929,220.356192,3978,70,1,amazon
19201,Jul 26 2019 19:28:20.547254000 MST,0.002969,220.359161,3978,70,1,amazon
19202,Jul 26 2019 19:28:20.550310000 MST,0.003056,220.362217,3978,70,1,amazon
19203,Jul 26 2019 19:28:20.551156000 MST,0.000846,220.363063,3978,70,1,amazon
19204,Jul 26 2019 19:28:20.553283000 MST,0.002127,220.36519,3978,70,1,amazon
19205,Jul 26 2019 19:28:20.554196000 MST,0.000913,220.366103,3557,70,1,amazon
19206,Jul 26 2019 19:28:20.556346000 MST,0.00215,220.368253,1542,70,1,amazon
19207,Jul 26 2019 19:28:20.557189000 MST,0.000843,220.369096,3978,70,1,amazon
19208,Jul 26 2019 19:28:20.560260000 MST,0.003071,220.372167,3978,70,1,amazon
19209,Jul 26 2019 19:28:20.562233000 MST,0.001973,220.37414,548,70,0,amazon
19210,Jul 26 2019 19:28:20.563218000 MST,0.000985,220.375125,3978,70,1,amazon
19211,Jul 26 2019 19:28:20.564348000 MST,0.00113,220.376255,3837,70,1,amazon
19212,Jul 26 2019 19:28:20.566317000 MST,0.001969,220.378224,2784,70,1,amazon
19213,Jul 26 2019 19:28:20.567299000 MST,0.000982,220.379206,1398,70,1,amazon
19214,Jul 26 2019 19:28:20.569252000 MST,0.001953,220.381159,3978,70,1,amazon
19215,Jul 26 2019 19:28:20.570370000 MST,0.001118,220.382277,3978,70,1,amazon
19216,Jul 26 2019 19:28:20.573158000 MST,0.002788,220.385065,2784,70,1,amazon
19217,Jul 26 2019 19:28:20.576224000 MST,0.003066,220.388131,2784,70,1,amazon
19218,Jul 26 2019 19:28:20.579187000 MST,0.002963,220.391094,2784,70,1,amazon
19219,Jul 26 2019 19:28:20.580275000 MST,0.001088,220.392182,1398,70,1,amazon
19220,Jul 26 2019 19:28:20.582281000 MST,0.002006,220.394188,548,70,0,amazon
19221,Jul 26 2019 19:28:20.582319000 MST,3.80E-05,220.394226,1398,70,1,amazon
19222,Jul 26 2019 19:28:20.585222000 MST,0.002903,220.397129,3978,70,1,amazon
19223,Jul 26 2019 19:28:20.586357000 MST,0.001135,220.398264,2592,70,1,amazon
19224,Jul 26 2019 19:28:20.589319000 MST,0.002962,220.401226,3978,70,1,amazon
19225,Jul 26 2019 19:28:20.592363000 MST,0.003044,220.40427,2784,70,1,amazon
19226,Jul 26 2019 19:28:20.595171000 MST,0.002808,220.407078,1398,70,1,amazon
19227,Jul 26 2019 19:28:20.596264000 MST,0.001093,220.408171,1398,70,1,amazon
19228,Jul 26 2019 19:28:20.598227000 MST,0.001963,220.410134,2784,70,1,amazon
19229,Jul 26 2019 19:28:20.601194000 MST,0.002967,220.413101,2784,70,1,amazon
19230,Jul 26 2019 19:28:20.602330000 MST,0.001136,220.414237,548,70,0,amazon
19231,Jul 26 2019 19:28:20.604277000 MST,0.001947,220.416184,1398,70,1,amazon
19232,Jul 26 2019 19:28:20.605272000 MST,0.000995,220.417179,3978,70,1,amazon
19233,Jul 26 2019 19:28:20.607194000 MST,0.001922,220.419101,2784,70,1,amazon
19234,Jul 26 2019 19:28:20.610256000 MST,0.003062,220.422163,2784,70,1,amazon
19235,Jul 26 2019 19:28:20.614195000 MST,0.003939,220.426102,2784,70,1,amazon
19236,Jul 26 2019 19:28:20.616293000 MST,0.002098,220.4282,2784,70,1,amazon
19237,Jul 26 2019 19:28:20.617158000 MST,0.000865,220.429065,2784,70,1,amazon
19238,Jul 26 2019 19:28:20.619261000 MST,0.002103,220.431168,2784,70,1,amazon
19239,Jul 26 2019 19:28:20.622377000 MST,0.003116,220.434284,548,70,0,amazon
19240,Jul 26 2019 19:28:20.623223000 MST,0.000846,220.43513,3978,70,1,amazon
19241,Jul 26 2019 19:28:20.626262000 MST,0.003039,220.438169,3978,70,1,amazon
19242,Jul 26 2019 19:28:20.628187000 MST,0.001925,220.440094,3978,70,1,amazon
19243,Jul 26 2019 19:28:20.629216000 MST,0.001029,220.441123,1206,70,1,amazon
19244,Jul 26 2019 19:28:20.630350000 MST,0.001134,220.442257,2784,70,1,amazon
19245,Jul 26 2019 19:28:20.632251000 MST,0.001901,220.444158,2784,70,1,amazon
19246,Jul 26 2019 19:28:20.634272000 MST,0.002021,220.446179,1398,70,1,amazon
19247,Jul 26 2019 19:28:20.639163000 MST,0.004891,220.45107,3978,70,1,amazon
19248,Jul 26 2019 19:28:20.641266000 MST,0.002103,220.453173,3978,70,1,amazon
19249,Jul 26 2019 19:28:20.642226000 MST,0.00096,220.454133,548,70,0,amazon
19250,Jul 26 2019 19:28:20.643254000 MST,0.001028,220.455161,3978,70,1,amazon
19251,Jul 26 2019 19:28:20.644317000 MST,0.001063,220.456224,3837,70,1,amazon
19252,Jul 26 2019 19:28:20.645196000 MST,0.000879,220.457103,1398,70,1,amazon
19253,Jul 26 2019 19:28:20.646336000 MST,0.00114,220.458243,1398,70,1,amazon
19254,Jul 26 2019 19:28:20.648262000 MST,0.001926,220.460169,1398,70,1,amazon
19255,Jul 26 2019 19:28:20.650227000 MST,0.001965,220.462134,3978,70,1,amazon
19256,Jul 26 2019 19:28:20.654375000 MST,0.004148,220.466282,3557,70,1,amazon
19257,Jul 26 2019 19:28:20.655312000 MST,0.000937,220.467219,3978,70,1,amazon
19258,Jul 26 2019 19:28:20.657264000 MST,0.001952,220.469171,3978,70,1,amazon
19259,Jul 26 2019 19:28:20.659208000 MST,0.001944,220.471115,2784,70,1,amazon
19260,Jul 26 2019 19:28:20.660318000 MST,0.00111,220.472225,88,70,1,amazon
19261,Jul 26 2019 19:28:20.661208000 MST,0.00089,220.473115,1398,70,1,amazon
19262,Jul 26 2019 19:28:20.662302000 MST,0.001094,220.474209,548,70,0,amazon
19263,Jul 26 2019 19:28:20.664231000 MST,0.001929,220.476138,3978,70,1,amazon
19264,Jul 26 2019 19:28:20.666375000 MST,0.002144,220.478282,3978,70,1,amazon
19265,Jul 26 2019 19:28:20.668307000 MST,0.001932,220.480214,3837,70,1,amazon
19266,Jul 26 2019 19:28:20.669152000 MST,0.000845,220.481059,2784,70,1,amazon
19267,Jul 26 2019 19:28:20.671276000 MST,0.002124,220.483183,2784,70,1,amazon
19268,Jul 26 2019 19:28:20.673230000 MST,0.001954,220.485137,2784,70,1,amazon
19269,Jul 26 2019 19:28:20.678219000 MST,0.004989,220.490126,3978,70,1,amazon
19270,Jul 26 2019 19:28:20.680199000 MST,0.00198,220.492106,3978,70,1,amazon
19271,Jul 26 2019 19:28:20.682345000 MST,0.002146,220.494252,548,70,0,amazon
19272,Jul 26 2019 19:28:20.682377000 MST,3.20E-05,220.494284,3978,70,1,amazon
19273,Jul 26 2019 19:28:20.683228000 MST,0.000851,220.495135,3837,70,1,amazon
19274,Jul 26 2019 19:28:20.685298000 MST,0.00207,220.497205,2784,70,1,amazon
19275,Jul 26 2019 19:28:20.687256000 MST,0.001958,220.499163,3978,70,1,amazon
19276,Jul 26 2019 19:28:20.689224000 MST,0.001968,220.501131,3978,70,1,amazon
19277,Jul 26 2019 19:28:20.692228000 MST,0.003004,220.504135,2784,70,1,amazon
19278,Jul 26 2019 19:28:20.694217000 MST,0.001989,220.506124,2784,70,1,amazon
19279,Jul 26 2019 19:28:20.696340000 MST,0.002123,220.508247,2784,70,1,amazon
19280,Jul 26 2019 19:28:20.698291000 MST,0.001951,220.510198,2784,70,1,amazon
19281,Jul 26 2019 19:28:20.699306000 MST,0.001015,220.511213,1635,70,1,amazon
19282,Jul 26 2019 19:28:20.702223000 MST,0.002917,220.51413,548,70,0,amazon
19283,Jul 26 2019 19:28:20.722265000 MST,0.020042,220.534172,548,70,0,amazon
19284,Jul 26 2019 19:28:20.742314000 MST,0.020049,220.554221,548,70,0,amazon
19285,Jul 26 2019 19:28:22.322333000 MST,1.580019,222.13424,548,70,0,amazon
19286,Jul 26 2019 19:28:22.334202000 MST,0.011869,222.146109,2976,70,1,amazon
19287,Jul 26 2019 19:28:22.335258000 MST,0.001056,222.147165,3557,70,1,amazon
19288,Jul 26 2019 19:28:22.336290000 MST,0.001032,222.148197,3557,70,1,amazon
19289,Jul 26 2019 19:28:22.337160000 MST,0.00087,222.149067,3557,70,1,amazon
19290,Jul 26 2019 19:28:22.338266000 MST,0.001106,222.150173,1446,70,1,amazon
19291,Jul 26 2019 19:28:22.339267000 MST,0.001001,222.151174,1350,70,1,amazon
19292,Jul 26 2019 19:28:22.340173000 MST,0.000906,222.15208,2688,70,1,amazon
19293,Jul 26 2019 19:28:22.341219000 MST,0.001046,222.153126,2688,70,1,amazon
19294,Jul 26 2019 19:28:22.350343000 MST,0.009124,222.16225,3557,70,1,amazon
19295,Jul 26 2019 19:28:22.351181000 MST,0.000838,222.163088,3557,70,1,amazon
19296,Jul 26 2019 19:28:22.352299000 MST,0.001118,222.164206,3557,70,1,amazon
19297,Jul 26 2019 19:28:22.353311000 MST,0.001012,222.165218,3197,70,1,amazon
19298,Jul 26 2019 19:28:22.362264000 MST,0.008953,222.174171,548,70,0,amazon
19299,Jul 26 2019 19:28:22.382301000 MST,0.020037,222.194208,548,70,0,amazon
19300,Jul 26 2019 19:28:22.391297000 MST,0.008996,222.203204,404,70,0,amazon
19301,Jul 26 2019 19:28:23.362250000 MST,0.970953,223.174157,548,70,0,amazon
19302,Jul 26 2019 19:28:23.371265000 MST,0.009015,223.183172,732,70,0,amazon
19303,Jul 26 2019 19:28:23.435276000 MST,0.064011,223.247183,64,70,1,amazon
19304,Jul 26 2019 19:28:23.462264000 MST,0.026988,223.274171,822,70,1,amazon
19305,Jul 26 2019 19:28:23.502241000 MST,0.039977,223.314148,548,70,0,amazon
19306,Jul 26 2019 19:28:24.402344000 MST,0.900103,224.214251,548,70,0,amazon
19307,Jul 26 2019 19:28:24.415206000 MST,0.012862,224.227113,660,70,1,amazon
19308,Jul 26 2019 19:28:24.416289000 MST,0.001083,224.228196,3978,70,1,amazon
19309,Jul 26 2019 19:28:24.417170000 MST,0.000881,224.229077,3978,70,1,amazon
19310,Jul 26 2019 19:28:24.418273000 MST,0.001103,224.23018,3978,70,1,amazon
19311,Jul 26 2019 19:28:24.419279000 MST,0.001006,224.231186,3837,70,1,amazon
19312,Jul 26 2019 19:28:24.420209000 MST,0.00093,224.232116,2784,70,1,amazon
19313,Jul 26 2019 19:28:24.421228000 MST,0.001019,224.233135,1398,70,1,amazon
19314,Jul 26 2019 19:28:24.422167000 MST,0.000939,224.234074,1398,70,1,amazon
19315,Jul 26 2019 19:28:24.423219000 MST,0.001052,224.235126,2784,70,1,amazon
19316,Jul 26 2019 19:28:24.428238000 MST,0.005019,224.240145,3978,70,1,amazon
19317,Jul 26 2019 19:28:24.429268000 MST,0.00103,224.241175,3978,70,1,amazon
19318,Jul 26 2019 19:28:24.431211000 MST,0.001943,224.243118,3677,70,1,amazon
19319,Jul 26 2019 19:28:24.442263000 MST,0.011052,224.25417,548,70,0,amazon
19320,Jul 26 2019 19:28:24.462310000 MST,0.020047,224.274217,548,70,0,amazon
19321,Jul 26 2019 19:28:24.471319000 MST,0.009009,224.283226,300,70,0,amazon
19322,Jul 26 2019 19:28:26.402334000 MST,1.931015,226.214241,548,70,0,amazon
19323,Jul 26 2019 19:28:26.411157000 MST,0.008823,226.223064,268,70,0,amazon
19324,Jul 26 2019 19:28:26.413299000 MST,0.002142,226.225206,708,70,1,amazon
19325,Jul 26 2019 19:28:26.415209000 MST,0.00191,226.227116,1398,70,1,amazon
19326,Jul 26 2019 19:28:26.416327000 MST,0.001118,226.228234,3978,70,1,amazon
19327,Jul 26 2019 19:28:26.417145000 MST,0.000818,226.229052,3978,70,1,amazon
19328,Jul 26 2019 19:28:26.418214000 MST,0.001069,226.230121,2592,70,1,amazon
19329,Jul 26 2019 19:28:26.419268000 MST,0.001054,226.231175,1398,70,1,amazon
19330,Jul 26 2019 19:28:26.420163000 MST,0.000895,226.23207,2784,70,1,amazon
19331,Jul 26 2019 19:28:26.421273000 MST,0.00111,226.23318,2784,70,1,amazon
19332,Jul 26 2019 19:28:26.422194000 MST,0.000921,226.234101,1398,70,1,amazon
19333,Jul 26 2019 19:28:26.431188000 MST,0.008994,226.243095,3978,70,1,amazon
19334,Jul 26 2019 19:28:26.432255000 MST,0.001067,226.244162,3978,70,1,amazon
19335,Jul 26 2019 19:28:26.433166000 MST,0.000911,226.245073,3978,70,1,amazon
19336,Jul 26 2019 19:28:26.434246000 MST,0.00108,226.246153,3557,70,1,amazon
19337,Jul 26 2019 19:28:26.435306000 MST,0.00106,226.247213,3978,70,1,amazon
19338,Jul 26 2019 19:28:26.436223000 MST,0.000917,226.24813,3978,70,1,amazon
19339,Jul 26 2019 19:28:26.437214000 MST,0.000991,226.249121,3978,70,1,amazon
19340,Jul 26 2019 19:28:26.438317000 MST,0.001103,226.250224,3978,70,1,amazon
19341,Jul 26 2019 19:28:26.442301000 MST,0.003984,226.254208,548,70,0,amazon
19342,Jul 26 2019 19:28:26.447187000 MST,0.004886,226.259094,3978,70,1,amazon
19343,Jul 26 2019 19:28:26.448268000 MST,0.001081,226.260175,3978,70,1,amazon
19344,Jul 26 2019 19:28:26.449300000 MST,0.001032,226.261207,3978,70,1,amazon
19345,Jul 26 2019 19:28:26.450220000 MST,0.00092,226.262127,3978,70,1,amazon
19346,Jul 26 2019 19:28:26.451252000 MST,0.001032,226.263159,3978,70,1,amazon
19347,Jul 26 2019 19:28:26.452349000 MST,0.001097,226.264256,3978,70,1,amazon
19348,Jul 26 2019 19:28:26.453185000 MST,0.000836,226.265092,3978,70,1,amazon
19349,Jul 26 2019 19:28:26.454324000 MST,0.001139,226.266231,3557,70,1,amazon
19350,Jul 26 2019 19:28:26.456247000 MST,0.001923,226.268154,3978,70,1,amazon
19351,Jul 26 2019 19:28:26.462291000 MST,0.006044,226.274198,548,70,0,amazon
19352,Jul 26 2019 19:28:26.463302000 MST,0.001011,226.275209,3978,70,1,amazon
19353,Jul 26 2019 19:28:26.465292000 MST,0.00199,226.277199,3978,70,1,amazon
19354,Jul 26 2019 19:28:26.466127000 MST,0.000835,226.278034,3978,70,1,amazon
19355,Jul 26 2019 19:28:26.467234000 MST,0.001107,226.279141,3978,70,1,amazon
19356,Jul 26 2019 19:28:26.468302000 MST,0.001068,226.280209,3557,70,1,amazon
19357,Jul 26 2019 19:28:26.469211000 MST,0.000909,226.281118,3978,70,1,amazon
19358,Jul 26 2019 19:28:26.470281000 MST,0.00107,226.282188,3978,70,1,amazon
19359,Jul 26 2019 19:28:26.471293000 MST,0.001012,226.2832,172,70,0,amazon
19360,Jul 26 2019 19:28:26.472196000 MST,0.000903,226.284103,3978,70,1,amazon
19361,Jul 26 2019 19:28:26.473236000 MST,0.00104,226.285143,3978,70,1,amazon
19362,Jul 26 2019 19:28:26.480199000 MST,0.006963,226.292106,452,70,0,amazon
19363,Jul 26 2019 19:28:26.482265000 MST,0.002066,226.294172,3978,70,1,amazon
19364,Jul 26 2019 19:28:26.483236000 MST,0.000971,226.295143,3978,70,1,amazon
19365,Jul 26 2019 19:28:26.484279000 MST,0.001043,226.296186,3978,70,1,amazon
19366,Jul 26 2019 19:28:26.485164000 MST,0.000885,226.297071,3978,70,1,amazon
19367,Jul 26 2019 19:28:26.486225000 MST,0.001061,226.298132,3978,70,1,amazon
19368,Jul 26 2019 19:28:26.487256000 MST,0.001031,226.299163,3978,70,1,amazon
19369,Jul 26 2019 19:28:26.488189000 MST,0.000933,226.300096,3978,70,1,amazon
19370,Jul 26 2019 19:28:26.489245000 MST,0.001056,226.301152,732,70,0,amazon
19371,Jul 26 2019 19:28:26.489323000 MST,7.80E-05,226.30123,3978,70,1,amazon
19372,Jul 26 2019 19:28:26.498273000 MST,0.00895,226.31018,208,70,0,amazon
19373,Jul 26 2019 19:28:26.498305000 MST,3.20E-05,226.310212,3978,70,1,amazon
19374,Jul 26 2019 19:28:26.499144000 MST,0.000839,226.311051,3978,70,1,amazon
19375,Jul 26 2019 19:28:26.500248000 MST,0.001104,226.312155,3978,70,1,amazon
19376,Jul 26 2019 19:28:26.501268000 MST,0.00102,226.313175,3978,70,1,amazon
19377,Jul 26 2019 19:28:26.502175000 MST,0.000907,226.314082,3978,70,1,amazon
19378,Jul 26 2019 19:28:26.503218000 MST,0.001043,226.315125,3978,70,1,amazon
19379,Jul 26 2019 19:28:26.504360000 MST,0.001142,226.316267,3978,70,1,amazon
19380,Jul 26 2019 19:28:26.505175000 MST,0.000815,226.317082,3978,70,1,amazon
19381,Jul 26 2019 19:28:26.507223000 MST,0.002048,226.31913,500,70,0,amazon
19382,Jul 26 2019 19:28:26.514270000 MST,0.007047,226.326177,3557,70,1,amazon
19383,Jul 26 2019 19:28:26.515287000 MST,0.001017,226.327194,3978,70,1,amazon
19384,Jul 26 2019 19:28:26.516239000 MST,0.000952,226.328146,3978,70,1,amazon
19385,Jul 26 2019 19:28:26.517236000 MST,0.000997,226.329143,3978,70,1,amazon
19386,Jul 26 2019 19:28:26.518170000 MST,0.000934,226.330077,3978,70,1,amazon
19387,Jul 26 2019 19:28:26.519194000 MST,0.001024,226.331101,3978,70,1,amazon
19388,Jul 26 2019 19:28:26.520277000 MST,0.001083,226.332184,3978,70,1,amazon
19389,Jul 26 2019 19:28:26.521139000 MST,0.000862,226.333046,3978,70,1,amazon
19390,Jul 26 2019 19:28:26.522280000 MST,0.001141,226.334187,548,70,0,amazon
19391,Jul 26 2019 19:28:26.523308000 MST,0.001028,226.335215,3978,70,1,amazon
19392,Jul 26 2019 19:28:26.526333000 MST,0.003025,226.33824,3978,70,1,amazon
19393,Jul 26 2019 19:28:26.530227000 MST,0.003894,226.342134,3978,70,1,amazon
19394,Jul 26 2019 19:28:26.532209000 MST,0.001982,226.344116,3978,70,1,amazon
19395,Jul 26 2019 19:28:26.533211000 MST,0.001002,226.345118,3978,70,1,amazon
19396,Jul 26 2019 19:28:26.536291000 MST,0.00308,226.348198,3978,70,1,amazon
19397,Jul 26 2019 19:28:26.537307000 MST,0.001016,226.349214,3978,70,1,amazon
19398,Jul 26 2019 19:28:26.539243000 MST,0.001936,226.35115,3978,70,1,amazon
19399,Jul 26 2019 19:28:26.542302000 MST,0.003059,226.354209,548,70,0,amazon
19400,Jul 26 2019 19:28:26.542371000 MST,6.90E-05,226.354278,3978,70,1,amazon
19401,Jul 26 2019 19:28:26.543149000 MST,0.000778,226.355056,3978,70,1,amazon
19402,Jul 26 2019 19:28:26.546224000 MST,0.003075,226.358131,3978,70,1,amazon
19403,Jul 26 2019 19:28:26.548321000 MST,0.002097,226.360228,3978,70,1,amazon
19404,Jul 26 2019 19:28:26.549190000 MST,0.000869,226.361097,3978,70,1,amazon
19405,Jul 26 2019 19:28:26.552211000 MST,0.003021,226.364118,3978,70,1,amazon
19406,Jul 26 2019 19:28:26.553259000 MST,0.001048,226.365166,3978,70,1,amazon
19407,Jul 26 2019 19:28:26.558281000 MST,0.005022,226.370188,3978,70,1,amazon
19408,Jul 26 2019 19:28:26.559292000 MST,0.001011,226.371199,3978,70,1,amazon
